pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,error_anchor,injected_secret
pipe_6636,run_56,2025-12-17T12:32:16.927259,GitLab CI,repo_100,feature-x,c0a251fc667cae88078d3410751e6bebc66161e5,user_894,Python,ubuntu-latest,GCP,3448,2162,1562,test,Security Scan Failure,ERR_SEC_LICENSE,"##[group]Run pytest -q --maxfail=1
gitleaks: leak found in commit c0a251fc667c
Rule: generic-api-key   File: config/search.env
Match: NPM_TOKEN=npm_7Kj3Mn9Pq2Rs5Tv8Wx1Yz4Ab6Cd0Ef
Pipeline blocked: rotate the credential.",LOW,22.68,4006,5,False,False,False,Rule: generic-api-key,npm_7Kj3Mn9Pq2Rs5Tv8Wx1Yz4Ab6Cd0Ef
pipe_9188,run_57,2025-09-23T11:05:16.927259,GitHub Actions,repo_163,feature-x,c6ab7f6422a349ffdd28721e47eff43494f36566,user_817,Java,macos-latest,AWS,1354,503,1285,test,Network Error,ERR_NET_DNS,"##[group]Run mvn -B test
Error: connect ECONNREFUSED auth.service.internal:443
    at TCPConnectWrap.afterConnect [as oncomplete]",LOW,12.64,6257,4,False,False,False,ECONNREFUSED auth.service.internal:443,
pipe_5005,run_58,2025-09-29T11:50:16.927259,Azure DevOps,repo_240,feature-x,d1d61339cff3cdc9dbb7ba13cd259b906a8c9fcf,user_653,C++,ubuntu-latest,On-Prem,2634,320,331,build,Build Failure,ERR_BUILD_SYNTAX,"##[group]Run cmake --build build -j4
src/search.cpp:99:19: error: no matching function for call to 'compute(std::string)'
compilation terminated.
make: *** [Makefile:42: build] Error 1",MEDIUM,93.72,31795,0,False,False,False,search.cpp:99:19,
pipe_3849,run_59,2025-08-21T07:18:16.927259,GitLab CI,repo_456,main,3e0c2a8c540156191b6ecb97fdea6e5cbbf25eef,user_905,Go,ubuntu-latest,On-Prem,1453,406,383,test,Timeout,ERR_TIMEOUT_DEADLINE,"##[group]Run go test ./... -race
context deadline exceeded (Client.Timeout exceeded while awaiting headers)
GET https://artifactory.internal.corp/v2/status: dial tcp: i/o timeout",LOW,31.86,18227,5,False,False,False,context deadline exceeded,
pipe_7753,run_60,2025-10-05T20:56:16.927259,Jenkins,repo_399,develop,8d826682a0b493aee5936f41da72d186fd8e6370,user_207,Go,ubuntu-latest,Azure,1673,1953,1742,build,Security Scan Failure,ERR_SEC_SECRET_FOUND,"##[group]Run go build ./...
license-checker: policy violation
github.com/lib/pq@6.22.5 is licensed GPL-3.0, which is not in the allowed list
Blocking merge to develop",MEDIUM,16.72,7270,1,False,False,False,github.com/lib/pq@6.22.5 is licensed GPL-3.0,
pipe_4787,run_61,2025-08-24T20:32:16.927259,GitLab CI,repo_401,develop,a0e9e32aabafb9931bba2ccbf8ea2e0102dd8acc,user_286,Rust,ubuntu-latest,AWS,353,706,1698,build,Build Failure,ERR_BUILD_LINK,"##[group]Run cargo build --release
error[E0308]: mismatched types
  --> src/search.rs:6:23
   |     expected `u64`, found `String`
error: could not compile `search` due to 1 previous error",HIGH,92.14,21922,1,False,False,True,src/search.rs:6:23,
pipe_7058,run_62,2025-08-22T08:56:16.927259,Azure DevOps,repo_429,main,1415ab68f42c0e3c67e73b2e35fead593dc0b965,user_641,Java,windows-latest,Azure,295,752,328,test,Configuration Error,ERR_CFG_MISSING_KEY,"##[group]Run mvn -B test
Traceback (most recent call last):
  File ""C:\Users\buildbot\AppData\Local\Temp\build/settings.py"", line 67, in <module>
    region = os.environ['LOG_LEVEL']
KeyError: 'LOG_LEVEL'",CRITICAL,74.69,7265,4,False,False,True,KeyError: 'LOG_LEVEL',
pipe_2812,run_63,2025-08-20T02:09:16.927259,Jenkins,repo_114,develop,b46b5b7e597c9d52c8aac30bf6551965de6f969f,user_407,Rust,windows-latest,Azure,3404,163,576,test,Test Failure,ERR_TEST_ASSERT,"##[group]Run cargo test --all
---- cart::tests::test_cache_hit stdout ----
thread 'cart::tests::test_cache_hit' panicked at src/cart.rs:131:9:
assertion `left == right` failed
  left: 4200
 right: 3990",HIGH,55.98,2054,3,True,False,True,src/cart.rs:131:9,
pipe_4735,run_64,2025-11-15T10:31:16.927259,Azure DevOps,repo_84,develop,ab04241f4317121a3e76f912d874c9de1424d85b,user_100,C++,macos-latest,AWS,1558,1742,1426,build,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run cmake --build build -j4
ERROR: Package 'fmt/3.8.4' not resolved: Unable to find 'fmt/3.8.4' in remotes
conan install failed",CRITICAL,87.04,10293,0,False,False,True,'fmt/3.8.4',
pipe_5134,run_65,2026-02-02T13:18:16.927259,Jenkins,repo_422,feature-x,6bfec17897f79c644e98f0354b6b6d7e104476fe,user_121,Java,ubuntu-latest,AWS,2254,1295,121,deploy,Configuration Error,ERR_CFG_PARSE,"##[group]Run mvn -B package -DskipTests
Error: required variable AWS_SECRET_ACCESS_KEY was not set for this job.
Inherited value was AWS_SECRET_ACCESS_KEY=AKIA4XQ2LMNOP7RSTUVW but the job scope could not read it.",LOW,31.38,29795,2,False,True,False,AWS_SECRET_ACCESS_KEY was not set,AKIA4XQ2LMNOP7RSTUVW
pipe_2471,run_66,2025-12-14T03:24:16.927259,GitLab CI,repo_451,feature-x,97b0fd9ae95db7f8968303a95d0cfdc0f8c3192a,user_666,Go,macos-latest,AWS,1546,2086,715,build,Dependency Error,ERR_DEP_NOT_FOUND,"##[group]Run go build ./...
go: github.com/gorilla/mux@v1.1.3: reading https://proxy.golang.org/github.com/gorilla/mux/@v/v1.1.3.mod: 404 Not Found
go: error loading module requirements",MEDIUM,44.1,12486,4,False,False,False,github.com/gorilla/mux@v1.1.3,
pipe_7993,run_67,2025-12-31T21:56:16.927259,GitLab CI,repo_331,main,67a2a4fc83aa5e2b50b600d7d45c1803992fa3d2,user_635,C++,macos-latest,GCP,1380,185,1299,build,Security Scan Failure,ERR_SEC_CVE,"##[group]Run cmake --build build -j4
gitleaks: leak found in commit 67a2a4fc83aa
Rule: generic-api-key   File: config/cart.env
Match: GITHUB_TOKEN=ghp_9fJk2LmQ8xZa4Rb7Tc1Vd6We3Yf0Xg5Hi
Pipeline blocked: rotate the credential.",HIGH,55.73,3806,5,False,False,False,Rule: generic-api-key,ghp_9fJk2LmQ8xZa4Rb7Tc1Vd6We3Yf0Xg5Hi
pipe_8007,run_68,2025-10-23T11:09:16.927259,Jenkins,repo_188,feature-x,5d568e78134298cb2d4f9127ac11a8d718ffae5d,user_866,C++,macos-latest,GCP,1297,896,2,build,Resource Exhaustion,ERR_RES_DISK,"##[group]Run cmake --build build -j4
Killed
make: *** [Makefile:42: build] Error 137
Container exceeded its memory limit of 4096MB (OOMKilled)",HIGH,98.5,30855,5,False,False,False,Error 137,
pipe_7672,run_69,2025-11-27T20:34:16.927259,GitLab CI,repo_18,develop,98d79e63d3810fe46e20de4526347cf47cb7c0f7,user_82,Go,macos-latest,GCP,2139,1143,1034,build,Timeout,ERR_TIMEOUT_DEADLINE,"##[group]Run go build ./...
context deadline exceeded (Client.Timeout exceeded while awaiting headers)
GET https://cache-redis.prod.internal/v2/status: dial tcp: i/o timeout",MEDIUM,64.27,9574,3,False,False,False,context deadline exceeded,
pipe_2194,run_70,2025-12-01T11:18:16.927259,Azure DevOps,repo_127,release,17571cad9ab833ea6e8048bc2f446462cfc089ef,user_83,C++,windows-latest,GCP,2001,77,1136,build,Build Failure,ERR_BUILD_COMPILE,"##[group]Run cmake --build build -j4
src/cart.cpp:56:19: error: no matching function for call to 'compute(std::string)'
compilation terminated.
make: *** [Makefile:42: build] Error 1",CRITICAL,90.31,10387,4,False,False,True,cart.cpp:56:19,
pipe_6260,run_71,2025-11-28T08:03:16.927259,CircleCI,repo_3,main,7b2a375d57fe81c60647e72b698feecaee6ec57a,user_84,Python,ubuntu-latest,Azure,771,2222,279,build,Dependency Error,ERR_DEP_NOT_FOUND,"##[group]Run pip install -r requirements.txt
ERROR: Could not find a version that satisfies the requirement numpy==2.0.0 (from -r requirements.txt (line 145))
ERROR: No matching distribution found for numpy==2.0.0",CRITICAL,59.86,4250,0,False,False,False,numpy==2.0.0,
pipe_5092,run_72,2025-11-30T19:11:16.927259,CircleCI,repo_318,feature-x,2680fb26f178de180f042bb5abec0a6858da474c,user_253,Rust,ubuntu-latest,AWS,3269,2153,905,build,Configuration Error,ERR_CFG_PARSE,"##[group]Run cargo build --release
Error response from daemon: invalid reference format
Exited with code exit status 125",MEDIUM,23.74,6344,0,False,False,False,invalid reference format,
pipe_5662,run_73,2025-12-19T12:37:16.927259,GitHub Actions,repo_128,feature-x,bbc12b0b661e887e2009965b7ef65a10a8cdcf68,user_875,Rust,ubuntu-latest,AWS,2161,2040,1292,build,Build Failure,ERR_BUILD_LINK,"##[group]Run cargo build --release
error[E0308]: mismatched types
  --> src/billing.rs:59:23
   |     expected `u64`, found `String`
error: could not compile `billing` due to 1 previous error",CRITICAL,79.94,15598,3,False,False,False,src/billing.rs:59:23,
pipe_8202,run_74,2026-01-22T07:46:16.927259,Jenkins,repo_348,feature-x,09be6f2efec8638efda9b1cbd6902923bd8074dd,user_29,Go,macos-latest,GCP,157,1060,1703,build,Dependency Error,ERR_DEP_AUTH,"##[group]Run go build ./...
go: github.com/gorilla/mux@v1.17.0: reading https://proxy.golang.org/github.com/gorilla/mux/@v/v1.17.0.mod: 404 Not Found
go: error loading module requirements",CRITICAL,26.54,32430,1,False,False,False,github.com/gorilla/mux@v1.17.0,
pipe_4868,run_75,2025-12-16T14:40:16.927259,CircleCI,repo_143,feature-x,51c5769952eb7fbbd403f586f4a2a8ee1a3ac40d,user_47,Go,ubuntu-latest,GCP,696,2279,36,test,Network Error,ERR_NET_DNS,"##[group]Run go test ./... -race
Error: connect ECONNREFUSED 127.0.0.1:5432
Hint: verify the target host. DOCKER_REGISTRY_PASSWORD=dckr_pat_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk",CRITICAL,21.75,17506,3,False,False,True,ECONNREFUSED 127.0.0.1:5432,dckr_pat_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk
pipe_5974,run_76,2026-01-29T07:34:16.927259,CircleCI,repo_464,release,6ae568fa06af3a7fce15b4cf9d0cfd246899400d,user_936,C++,windows-latest,GCP,2381,1910,1644,test,Network Error,ERR_NET_TLS,"##[group]Run ctest --output-on-failure
curl: (6) Could not resolve host: db-primary.prod.internal
fatal: unable to access 'https://db-primary.prod.internal/search.git': Could not resolve host",CRITICAL,55.75,25068,3,False,False,True,Could not resolve host: db-primary.prod.internal,
pipe_2426,run_77,2025-10-23T05:16:16.927259,GitHub Actions,repo_474,main,2f7b3b0b88f3bfdeb79dc115d717cabd7f6914ae,user_601,Go,macos-latest,AWS,1074,2343,869,deploy,Deployment Failure,ERR_DEPLOY_ROLLOUT,"##[group]Run go build ./...
ERROR: (gcloud.run.deploy) User does not have permission to act as service account.
Credential used: AWS_SECRET_ACCESS_KEY=AKIA4XQ2LMNOP7RSTUVW",LOW,88.83,24129,4,False,False,False,does not have permission to act as service account,AKIA4XQ2LMNOP7RSTUVW
pipe_6102,run_78,2025-10-25T00:21:16.927259,GitHub Actions,repo_395,feature-x,7bb491eae3f326bd19e9c4b0b087fb878fe60f58,user_670,NodeJS,macos-latest,GCP,3434,1217,874,deploy,Configuration Error,ERR_CFG_MISSING_KEY,"##[group]Run npm ci && npm run build
/bin/bash: line 20: ./scripts/auth.sh: command not found
Exited with code exit status 127",MEDIUM,46.34,12725,3,False,True,False,./scripts/auth.sh: command not found,
pipe_2009,run_79,2025-11-10T23:43:16.927259,GitLab CI,repo_404,release,49981effef708ca35a75d6d151a399a399fad506,user_668,Go,windows-latest,On-Prem,623,2118,1352,build,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run go build ./...
[ERROR] Could not transfer artifact github.com/gorilla/mux:5.8.9 from https://auth.service.internal/repo
[ERROR] Authentication failed for GOPROXY_TOKEN=gop_4Rb7Tc1Vd6We3Yf0Xg5Hi9Jk2",MEDIUM,23.5,25138,4,False,False,False,auth.service.internal/repo,gop_4Rb7Tc1Vd6We3Yf0Xg5Hi9Jk2
pipe_2397,run_80,2025-12-14T03:01:16.927259,Jenkins,repo_323,develop,cef3bc25cc441a1c240545d38570c0fd05f28a89,user_264,Go,windows-latest,On-Prem,2091,42,982,build,Build Failure,ERR_BUILD_SYNTAX,"##[group]Run go build ./...
./cart/main.go:16:6: undefined: ComputeTotal
./cart/main.go:68:2: imported and not used: ""fmt""
exit status 2",HIGH,32.59,537,0,False,False,False,main.go:16:6: undefined: ComputeTotal,
pipe_9689,run_81,2025-11-04T08:17:16.927259,GitHub Actions,repo_318,release,8e609b2eeef89180c503dc3a6c85199054ec9da1,user_703,Python,macos-latest,Azure,1657,2090,345,test,Test Failure,ERR_TEST_FLAKY,"##[group]Run pytest -q --maxfail=1
FAILED tests/test_cart.py::test_api_response - AssertionError: assert 404 == 200
E       assert response.status_code == 200
E        +  where 404 = <Response [404]>.status_code
1 failed, 335 passed in 9s",MEDIUM,62.04,21071,3,False,False,False,tests/test_cart.py::test_api_response,
pipe_8886,run_82,2025-12-26T10:19:16.927259,CircleCI,repo_334,feature-x,72bbbfd6918771277cbffdb4ac50e1a69961cba2,user_140,NodeJS,windows-latest,On-Prem,1938,1466,1159,deploy,Permission Error,ERR_PERM_TOKEN_SCOPE,"##[group]Run npm ci && npm run build
docker: Got permission denied while trying to connect to the Docker daemon socket at unix:///var/run/docker.sock",CRITICAL,35.13,15640,0,False,True,True,docker.sock,
pipe_7412,run_83,2025-09-15T22:32:16.927259,GitLab CI,repo_207,develop,74d210c4d4be80bc508cf6e7ec2da94baf8553ce,user_274,Java,windows-latest,Azure,1071,1603,487,build,Network Error,ERR_NET_TLS,"##[group]Run mvn -B package -DskipTests
curl: (6) Could not resolve host: api-gateway.prod.internal
fatal: unable to access 'https://api-gateway.prod.internal/payments.git': Could not resolve host",HIGH,82.08,6708,2,False,False,True,Could not resolve host: api-gateway.prod.internal,
pipe_2892,run_84,2025-08-20T16:30:16.927259,Azure DevOps,repo_68,develop,6d793aec1458a7051852b59bf096fe0694377479,user_232,NodeJS,ubuntu-latest,Azure,768,252,1698,build,Dependency Error,ERR_DEP_NOT_FOUND,"##[group]Run npm ci && npm run build
[ERROR] Could not transfer artifact webpack:2.4.0 from https://db-primary.prod.internal/repo
[ERROR] Authentication failed for NPM_TOKEN=npm_7Kj3Mn9Pq2Rs5Tv8Wx1Yz4Ab6Cd0Ef",MEDIUM,46.24,32488,0,False,False,False,db-primary.prod.internal/repo,npm_7Kj3Mn9Pq2Rs5Tv8Wx1Yz4Ab6Cd0Ef
pipe_7945,run_85,2025-10-22T07:46:16.927259,Azure DevOps,repo_182,release,5150254a50a4b71f268dc75705fba9e04dbdae29,user_502,Java,macos-latest,Azure,1089,2196,1711,build,Build Failure,ERR_BUILD_COMPILE,"##[group]Run mvn -B compile
[ERROR] src/main/java/cart/Charge.java:[156,32] incompatible types: String cannot be converted to int
[ERROR] BUILD FAILURE",MEDIUM,47.01,23054,0,False,False,False,"Charge.java:[156,32]",
pipe_2286,run_86,2025-09-28T14:21:16.927259,GitHub Actions,repo_218,release,5e9f35aa41800fd344429b3a419c0b062a9a3102,user_996,Java,macos-latest,Azure,1727,754,716,build,Configuration Error,ERR_CFG_ENV_UNSET,"##[group]Run mvn -B package -DskipTests
Error response from daemon: invalid reference format
Exited with code exit status 125",MEDIUM,50.58,21909,4,False,False,False,invalid reference format,
pipe_7317,run_87,2025-11-05T09:19:16.927259,Azure DevOps,repo_300,develop,647393179e4da6225d9b43cacf4ca6a35d79a2e5,user_287,Python,windows-latest,Azure,1847,1520,1379,build,Resource Exhaustion,ERR_RES_OOM,"##[group]Run pip install -r requirements.txt
Killed
make: *** [Makefile:42: build] Error 137
Container exceeded its memory limit of 8192MB (OOMKilled)",CRITICAL,96.73,31975,5,False,False,True,Error 137,
pipe_1899,run_88,2025-11-22T11:11:16.927259,CircleCI,repo_484,feature-x,824265f55e05c7eb76219d7738c68c10b7f8e4df,user_745,NodeJS,ubuntu-latest,Azure,2161,1793,794,build,Dependency Error,ERR_DEP_AUTH,"##[group]Run npm ci && npm run build
npm ERR! code E404
npm ERR! 404 Not Found - GET https://registry.npmjs.org/express - Not found
npm ERR! 404 'express@6.22.4' is not in this registry.",LOW,15.93,6811,5,False,False,False,registry.npmjs.org/express,
pipe_1793,run_89,2025-09-30T08:51:16.927259,CircleCI,repo_329,release,be7eb137a7df296de9ae65ca4b6453a4c5c00bb5,user_610,C++,ubuntu-latest,AWS,2778,2074,824,test,Test Failure,ERR_TEST_FLAKY,"##[group]Run ctest --output-on-failure
[  FAILED  ] AuthTest.test_checkout_total (472 ms)
tests/auth_test.cpp:219: Failure
Expected equality of these values:
  4200
  3990",HIGH,21.07,28024,5,False,False,True,auth_test.cpp:219,
pipe_6581,run_90,2026-01-12T02:38:16.927259,CircleCI,repo_216,develop,e28f575feef5279d858a1782e862cd887a27a2ef,user_159,Go,windows-latest,GCP,336,2097,281,deploy,Permission Error,ERR_PERM_READONLY,"##[group]Run go build ./...
EACCES: permission denied, open '/home/azurepipelines/.npm/_cacache/index-v5/golang.org/x/net'
npm ERR! Your cache folder contains root-owned files",LOW,75.14,7846,4,False,False,False,.npm/_cacache,
pipe_5482,run_91,2025-10-26T12:30:16.927259,Azure DevOps,repo_99,main,c1292ba14673504aeb66a04db347cfb9d9f109fe,user_180,NodeJS,ubuntu-latest,Azure,2600,1598,1672,build,Configuration Error,ERR_CFG_ENV_UNSET,"##[group]Run npm ci && npm run build
yaml: line 92: did not find expected key
ERROR: config validation failed for job 'payments-build'",HIGH,92.66,18140,5,False,False,True,did not find expected key,
pipe_2275,run_92,2026-02-04T22:58:16.927259,Azure DevOps,repo_266,feature-x,a5095ae009ba818417607f8446e5f0a937f84d0a,user_840,Python,macos-latest,On-Prem,3040,954,237,test,Security Scan Failure,ERR_SEC_CVE,"##[group]Run pytest -q --maxfail=1
gitleaks: leak found in commit a5095ae009ba
Rule: generic-api-key   File: config/payments.env
Match: GITHUB_TOKEN=ghp_9fJk2LmQ8xZa4Rb7Tc1Vd6We3Yf0Xg5Hi
Pipeline blocked: rotate the credential.",HIGH,79.56,16939,3,False,False,True,Rule: generic-api-key,ghp_9fJk2LmQ8xZa4Rb7Tc1Vd6We3Yf0Xg5Hi
pipe_3592,run_93,2025-10-12T15:59:16.927259,Jenkins,repo_283,develop,ff05ab2fb3b5fff7c7a83630fda3915954ef2b20,user_431,C++,ubuntu-latest,AWS,1586,1117,1735,build,Configuration Error,ERR_CFG_PARSE,"##[group]Run cmake --build build -j4
/bin/bash: line 79: ./scripts/cart.sh: command not found
Exited with code exit status 127",CRITICAL,17.14,12211,0,False,False,False,./scripts/cart.sh: command not found,
pipe_8864,run_94,2026-02-10T04:50:16.927259,Azure DevOps,repo_481,feature-x,17d3013ba7bf3f562e26c3fc916cb7d757cf3c52,user_887,C++,ubuntu-latest,On-Prem,633,298,534,build,Build Failure,ERR_BUILD_LINK,"##[group]Run cmake --build build -j4
src/billing.cpp:205:19: error: no matching function for call to 'compute(std::string)'
compilation terminated.
make: *** [Makefile:42: build] Error 1",MEDIUM,73.68,21439,1,False,False,False,billing.cpp:205:19,
pipe_1559,run_95,2025-08-15T19:04:16.927259,GitHub Actions,repo_183,main,7d47990079a2daa180e5b22dd7664d175f660d27,user_460,Rust,macos-latest,GCP,377,94,1018,build,Build Failure,ERR_BUILD_COMPILE,"##[group]Run cargo build --release
error[E0308]: mismatched types
  --> src/billing.rs:115:23
   |     expected `u64`, found `String`
error: could not compile `billing` due to 1 previous error",MEDIUM,38.96,12425,3,False,False,False,src/billing.rs:115:23,
pipe_8722,run_96,2025-08-30T06:49:16.927259,GitLab CI,repo_340,develop,1fce7994c1b4bb98de10f7449c09ab1566e9d2a5,user_377,Java,ubuntu-latest,On-Prem,1305,1281,1274,deploy,Deployment Failure,ERR_DEPLOY_ROLLOUT,"##[group]Run mvn -B package -DskipTests
error: deployment ""user-service"" exceeded its progress deadline
Waiting for rollout to finish: 1 of 5 updated replicas are available...",HIGH,34.03,10646,1,False,True,False,"deployment ""user-service"" exceeded its progress deadline",
pipe_1885,run_97,2025-12-06T18:56:16.927259,GitHub Actions,repo_37,develop,3b6306e07859e5f119b3bc23bb8d83b7db42993d,user_429,Java,macos-latest,Azure,2120,243,1107,build,Build Failure,ERR_BUILD_SYNTAX,"##[group]Run mvn -B compile
[ERROR] src/main/java/billing/Charge.java:[28,32] incompatible types: String cannot be converted to int
[ERROR] BUILD FAILURE",LOW,41.7,18587,2,False,False,False,"Charge.java:[28,32]",
pipe_1460,run_98,2025-11-26T11:59:16.927259,GitLab CI,repo_429,release,84897db19f5ff1cecaa9f437fd2d93b7652d3290,user_894,C++,windows-latest,On-Prem,3359,1555,137,build,Build Failure,ERR_BUILD_SYNTAX,"##[group]Run cmake --build build -j4
src/auth.cpp:47:19: error: no matching function for call to 'compute(std::string)'
compilation terminated.
make: *** [Makefile:42: build] Error 1",HIGH,82.88,23411,4,False,False,True,auth.cpp:47:19,
pipe_4341,run_99,2025-11-17T19:45:16.927259,GitHub Actions,repo_200,feature-x,768e27d0822356e7c766e2071400113a6e6bc12e,user_604,Java,windows-latest,AWS,2881,1125,885,test,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run mvn -B test
[ERROR] Failed to execute goal on project payments: Could not resolve dependencies
[ERROR] Could not find artifact log4j-core:jar:5.4.7 in central (https://repo.maven.apache.org/maven2)",MEDIUM,37.72,2753,5,False,False,False,log4j-core:jar:5.4.7,
pipe_5157,run_100,2025-08-24T08:56:16.927259,Azure DevOps,repo_435,feature-x,b8b833d6df88acae5ed67586ad5d843c782bad71,user_410,C++,ubuntu-latest,GCP,1112,1517,1050,test,Security Scan Failure,ERR_SEC_SECRET_FOUND,"##[group]Run ctest --output-on-failure
trivy fs: found 9 vulnerabilities (1 critical)
CVE-2024-37890 affects protobuf < 5.6.4
Severity: critical. Pipeline blocked by policy.",MEDIUM,83.93,18744,2,False,False,False,CVE-2024-37890,
